event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE40758,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Bani Suheila,31.3424,34.325,2,PLO Negotiations Affairs Department,Other,"On 15 November 2023, Israeli artillery struck targets east of Khan Yunis (coded to Bani Suheila, Gaza Strip). Casualties unknown.",0,,1715049678
PSE40760,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya - As Siafa,31.5887,34.4959,2,PLO Negotiations Affairs Department,Other,"On 15 November 2023, Israeli warships struck targets along the Coast of North Gaza (coded to Beit Lahiya - As Siafa, Gaza Strip). Casualties unknown.",0,,1715049678
PSE40762,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza Port,31.5245,34.4326,2,PLO Negotiations Affairs Department,Other,"On 15 November 2023, Israeli warships struck targets along the Coast of Gaza City (coded to Gaza Port, Gaza Strip). Casualties unknown.",0,,1715049678
PSE40763,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis Port,31.3691,34.2734,2,PLO Negotiations Affairs Department,Other,"On 15 November 2023, Israeli warships struck targets along the Coast of Khan Yunis (coded to Khan Yunis Port, Gaza Strip). Casualties unknown.",0,,1715049678
PSE40764,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Rafah,,Coast of Rafah,31.3474,34.2226,2,PLO Negotiations Affairs Department,Other,"On 15 November 2023, Israeli warships struck targets along the Coast of Rafah (Rafah, Gaza Strip). Casualties unknown.",0,,1715049678
PSE40765,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sheikh Radwan,31.5349,34.4667,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 15 November 2023, Israeli military airplanes struck houses in Gaza - Sheikh Radwan (Gaza City, Gaza Strip), killing 25 Palestinians, mostly women and children. Israeli airplanes also struck Al Taqwa mosque Gaza - Sheikh Radwan on the same day. Casualties unknown.",25,,1715049678
PSE40766,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Health Workers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Northern Remal,31.524,34.4505,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 15 November 2023, Israeli military airplanes carried out airstrikes on the outskirts of Al Shifa Hospital and struck the Naser Hospital in Gaza - Northern Remal (Gaza City, Gaza Strip), causing injuries. Meanwhile, Israeli artillery struck targets in Al Shifa Hospital and its outskirts and opened fire inside the hospital complex, where Palestinian militants were not present. Casualties unknown.",0,,1715049678
PSE40767,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sheikh Radwan,31.5349,34.4667,1,Palestine News and Information Agency,National,"On 15 November 2023, Israeli artillery and gunboats struck targets in Gaza - Sheikh Radwan (Gaza City, Gaza Strip). Casualties unknown.",0,,1715049678
PSE40768,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Al Qararah,31.3739,34.3409,1,Ma'an News Agency; Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 15 November 2023, Israeli military airplanes struck a house in Al Qararah (Khan Yunis, Gaza Strip) killing 6 persons, including 5 children, and injuring dozens of Palestinians.",6,,1715049678
PSE40780,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3502,34.3081,1,Palestine News and Information Agency,National,"On 15 November 2023, Israeli military airplanes struck communication towers in Khan Yunis city (Khan Yunis, Gaza Strip), killing a girl.",1,,1715049678
PSE40790,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - Maen,31.336,34.3172,2,Quds News Network; Twitter,New media-National,"On 15 November 2023, Israeli military airplanes struck a house southeast of Khan Yunis city (coded to Khan Yunis - Maen area) (Khan Yunis, Gaza Strip). Several persons were injured.",0,,1715049678
PSE40794,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Bani Suheila,31.3424,34.325,1,Quds News Network; Twitter,New media-National,"On 15 November 2023, Israeli military airplanes struck the Headquarters of the Islamic Charity in Bani Suheila (Khan Yunis, Gaza Strip). Several persons were injured.",0,,1715049678
PSE40796,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - Al Amal,31.3544,34.3007,1,Quds News Network; Twitter,New media-National,"On 15 November 2023, Israeli military airplanes struck a house in Khan Yunis - Al Amal (Khan Yunis, Gaza Strip), killing a person and injuring several Palestinians.",1,,1715049678
PSE40823,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - West (Municipal Stadium),31.3484,34.2961,2,Ma'an News Agency; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 15 November 2023, Israeli airplanes struck a house in Khan Yunis refugee camp, west of Khan Yunis - West (Municipal Stadium) in Gaza Strip, killing 2 persons, including a girl, and injuring several Palestinians.",2,,1715049678
PSE40756,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Deir al Balah,31.4178,34.3503,2,PLO Negotiations Affairs Department; Quds News Network; Twitter,Other-New media,"On 15 November 2023, Israeli artillery struck targets east of Deir El Balah (Deir al Balah, Gaza Strip), killing a Palestinian, and injuring several others.",1,,1715641882
PSE40761,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Brawk,31.4204,34.339,2,PLO Negotiations Affairs Department,Other,"On 15 November 2023, Israeli warships struck targets along the Coast of Deir al Balah (coded to Al Brawk, Gaza Strip). Casualties unknown.",0,,1715641882
PSE40770,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Deir al Balah,31.4178,34.3503,2,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 15 November 2023, Israeli tank struck the wheat mill and silos in Deir al Balah area (Deir El Balah, Gaza Strip). Casualties unknown.",0,,1715641882
PSE40781,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Deir al Balah,31.4178,34.3503,1,Newpress; Twitter,New media-National,"On 15 November 2023, Israeli military airplanes struck houses in Deir al Balah city (Deir El Balah, Gaza Strip). Casualties unknown.",0,,1715641882
PSE40819,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat,31.4486,34.3925,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 15 November 2023, Israeli airplanes struck houses, buildings, including al-Salihi towers, and Al-Malysiya school in An Nusayrat refugee camp (Deir El Balah, Gaza Strip), killing at least 6 Palestinians and injuring dozens. Also, at least 20 more persons were killed in strikes targeting several houses and building, raising the total number of fatalities to at least 26.",26,,1715641882
PSE40831,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Burayj,31.4394,34.4031,1,Liveuamap; Palestine News and Information Agency; Quds News Network; Twitter,Local partner-New media,"On 15 November 2023, Israeli military airplanes struck a house in Al Burayj refugee camp (Deir El Balah, Gaza Strip), killing 2 persons.",2,,1715641882
PSE40776,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya,31.5541,34.5016,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 15 November 2023, Israeli airplanes struck houses and targets in Beit Lahiya and on the outskirts of the Indonesian Hospital (North Gaza, Gaza Strip). In addition, airplanes fired white phosphorus bombs at residential buildings. Casualties unknown. HRW and other international organizations have accused Israel of using white phosphorous bombs.",0,,1716328149
PSE40791,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya,31.5541,34.5016,2,Quds News Network; Twitter,New media-National,"On 15 November 2023, Israeli military airplanes carried out airstrikes in Qlibou area, east of Beit Lahiya (North Gaza, Gaza Strip). Casualties unknown.",0,,1716328149
PSE40730,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Health Workers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Nasr,31.534,34.4574,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 15 November 2023, Israeli military airplanes struck Al Mahdi Hospital and Al Quds Open University in Gaza - Nasr (Gaza City, Gaza Strip), killing 2 doctors and injuring several persons.",2,,1721691305
PSE40812,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya Camp,31.536,34.4907,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 15 November 2023, Israeli military airplanes struck houses in Mukhayyam Jabalya camp (North Gaza, Gaza Strip), killing 4 Palestinians and injuring dozens.",4,,1726520656
PSE40775,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Health Workers (Palestine); Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ash Shati' Camp,31.5349,34.4466,1,Palestine News and Information Agency,National,"On 15 November 2023, Israeli military airplanes struck the Swedish clinic hosting displaced people in Gaza - Ash Shati' Camp refugee camp (Gaza City, Gaza Strip). Casualties unknown.",0,,1726520656
PSE40782,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - City Centre,31.3419,34.3015,1,Government Media Office; Newpress; Palestinian Ministry of Health; Quds News Network; Twitter,Other-New media,"On 15 November 2023, Israeli military airplanes struck a house in Khan Yunis - City Centre (Khan Yunis, Gaza Strip), killing a 'large' number of civilians. [Palestinian Ministry of Health reported 13000 fatalities between 7 October - 18 November. 765 fatalities not attributed to specific events split across 12 events between 15-18 November. 63 fatalities coded to this event.]",63,,1727730465
