event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE60209,2024-09-25,2024,2,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Rafah,,Rafah,31.287,34.2595,2,Arab 48; Israeli Defense Forces; Times of Israel,Other-National,"Around 25 September 2024, (from 24 to 25 Sep), Israeli ground forces carried out operations in the area of Rafah (Rafah, Gaza Strip) and killed 40 Hamas gunmen in 3 locations in Gaza Strip, likely in clashes or by directing airstrikes. [Fatalities split across 3 locations with 13 fatalities coded to this event]. Also, Israeli forces located weapons and destroyed Hamas infrastructure.",13,,1744085447
PSE59939,2024-09-14,2024,2,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,Unidentified Armed Group (Palestine),Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Rafah,,Tal as Sultan,31.3098,34.2414,2,Arutz Sheva; Israeli Defense Forces; Times of Israel; Twitter,Other-New media,"Around 14 September 2024, Israeli ground forces carried out a precise operation in the area of Tal as Sultan (Rafah, Gaza Strip). The IDF claimed that more than 100 Palestinian gunmen were killed [likely including Hamas]. Presumably, there were clashes and airstrikes.",100,,1727134600
PSE59359,2024-09-10,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Abasan al Jadidah,31.3416,34.3459,1,Arab 48; Quds News Network,National,"On 10 September 2024, an Israeli sniper shot dead a Palestinian in Abasan al Jadidah (Khan Yunis, Gaza Strip).",1,,1726526146
PSE59479,2024-09-10,2024,2,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Rafah,,Tal as Sultan,31.3098,34.2414,1,Israeli Defense Forces; Joe Truzman; Twitter,Other-New media,"Around 10 September 2024, Israeli warplanes identified and struck several Hamas operatives who were operating drones in Tal as Sultan (Rafah, Gaza Strip), killing the commander of Hamas's Tel al-Sultan Battalion, Mahmoud Hamdan and 3 additional company commanders. Also the dozens of other Hamas operatives were killed likely in airstrikes and clashes. Fatalities coded as 16 [4 confirmed and 12 dozens]. The IDF said they killed all members in charge in the chain of command of Tal a Sultan Battalion.",16,,1726526147
PSE59444,2024-09-09,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,Unidentified Armed Group (Palestine),Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Az Zaytun,31.4964,34.4522,2,Arutz Sheva; Israeli Defense Forces; Jerusalem Post,Other-Regional,"On 9 September 2024, Israeli ground troops raided the area of Gaza - Az Zaytun (Gaza City, Gaza Strip) and killed dozens of Palestinian militants [presumably including Hamas]. Also, troops located weapons and a machine for producing explosives and a tunnel shaft in the area. Additionally, Israeli forces destroyed infrastructures. Dozens of fatalities coded as 12.",12,,1740447621
PSE59453,2024-09-08,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Unidentified Armed Group (Palestine),,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Nezarim,31.484,34.4056,2,Israeli Defense Forces,Other,"On 8 September 2024, Israeli ground troops killed a number of Palestinian militants in the area of Gaza - Nezarim (Gaza City, Gaza Strip) likely in clashes. Unspecified fatalities coded as 3.",3,,1732580234
PSE59458,2024-09-08,2024,2,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Rafah,,Rafah,31.287,34.2595,2,Israeli Defense Forces,Other,"Around 8 September 2024, Israeli ground troops killed a number of Hamas militants in Rafah governorate (Rafah, Gaza Strip). Also, Israeli forces destroyed military infrastructures and located weapons. Unspecified fatalities coded as 3.",3,,1744085447
PSE59472,2024-09-06,2024,2,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Unidentified Armed Group (Palestine),,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Rafah,,Tal as Sultan,31.3098,34.2414,1,Arutz Sheva; Israeli Defense Forces; Twitter,Other-New media,"Around 6 September 2024, Israeli ground forces killed dozens of Palestinian gunmen in Tal as Sultan (Rafah, Gaza Strip), likely in clashes or by directing airstrikes (coded as 12 fatalities). In one incident, Israeli troops raided a building and clashed with gunmen who threw a grenade at soldiers, injuring at least one soldier. Meanwhile, Israeli troops opened fire and killed a gunman. Total fatalities coded as 13 (dozens of Palestinians + 1 gunman).",13,,1726526147
PSE59061,2024-09-03,2024,2,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Unidentified Armed Group (Palestine),,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Rafah,,Tal as Sultan,31.3098,34.2414,1,Arutz Sheva; Israeli Defense Forces,Other-Regional,"Around 3 September 2024, Israeli ground forces raided a building in Tal as Sultan (Rafah, Gaza Strip) and killed a Palestinian gunman likely in clashes. Also troops found a large amount of weapons.",1,,1725924073
PSE58948,2024-08-30,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Rafah,,Tal as Sultan,31.3098,34.2414,1,Arutz Sheva; Israeli Defense Forces,Other-Regional,"On 30 August 2024, Israeli ground forces killed Palestinian gunmen in Tal as Sultan (Rafah, Gaza strip), likely in clashes and by directing airstrikes. Also, troops located a large amount of weapons belonging to Hamas. Unspecified fatalities coded as 3.",3,,1725924073
PSE58949,2024-08-30,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Az Zaytun,31.4964,34.4522,2,Israeli Defense Forces,Other,"On 30 August 2024, Israeli ground forces killed Palestinian gunmen [likely Hamas] in Gaza City, coded to Gaza - Az Zaytun area (Gaza City, Gaza strip) in clashes and by directing airstrikes. Also, Israeli troops destroyed military sites by airstrikes. Unspecified fatalities coded as 3.",3,,1740447621
PSE58830,2024-08-29,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,Unidentified Armed Group (Palestine),Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Rafah,,Rafah,31.287,34.2595,2,Israeli Defense Forces; Twitter,Other-New media,"On 29 August 2024, Israeli ground forces killed dozens of Palestinian gunmen [likely including Hamas] in the area of Rafah (Gaza Strip) in clashes and by directing airstrikes. Dozens of fatalities coded as 12.",12,,1744085447
PSE58729,2024-08-28,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,Unidentified Armed Group (Palestine),Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Deir al Balah,31.4178,34.3503,2,Arutz Sheva; Israeli Defense Forces; Twitter,Other-New media,"On 28 August 2024, Israeli ground forces killed dozens of Palestinian gunmen [likely including Hamas] in the area of Deir El Balah (Deir al Balah, Gaza Strip) in clashes and by directing airstrikes. Dozens of fatalities coded as 12.",12,,1725317867
PSE58752,2024-08-28,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3502,34.3081,2,Arutz Sheva; Israeli Defense Forces; Twitter,Other-New media,"On 28 August 2024, Israeli ground forces killed dozens of Palestinian gunmen [likely including Hamas] in the area of Khan Yunis (Gaza Strip) in clashes and by directing airstrikes. Dozens of fatalities coded as 12.",12,,1725317867
PSE58732,2024-08-28,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (International),Aid Workers (International); WFP: World Food Programme,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Al Mughraqa,31.4675,34.4097,2,Times of Israel; Twitter,New media-Regional,"On 28 August 2024, 2 armored vehicles belonging to the WFP came under fire near an IDF checkpoint in Wadi Gaza, coded to Al Mughraqa (Gaza City, Gaza Strip). The e WFP cars were escorting a convoy of humanitarian aid trucks to central Gaza. There were no casualties among the WFP staff.",0,,1739840214
PSE58762,2024-08-28,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,PIJ: Palestinian Islamic Jihad,Hamas Movement,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Rafah,,Rafah,31.287,34.2595,1,Arutz Sheva; Israeli Defense Forces; Jerusalem Post; Twitter,Other-New media,"On 28 August 2024, Israeli ground forces killed dozens of Palestinian gunmen [likely including Hamas] in Rafah (Gaza Strip) likely in clashes. Also airstrike targeted Osama Jadallah, a PIJ commander. Fatalities coded as 13 [1 confirmed, 12 dozens].",13,,1744085446
PSE58536,2024-08-25,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,Unidentified Armed Group (Palestine),Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Deir al Balah,31.4178,34.3503,2,Arutz Sheva; Israeli Defense Forces,Other-Regional,"On 25 August 2024, Israeli ground troops killed [in clashes and by directing airstrikes] dozens of Palestinian militants [likely including Hamas] on the outskirts of Deir al Balah area (Deir El Balah, Gaza Strip). Also, troops located weapons and explosives struck several targets used by gunmen. Dozens of fatalities coded as 12.",12,,1725317868
PSE58555,2024-08-25,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,Unidentified Armed Group (Palestine),Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3502,34.3081,1,Arutz Sheva; Israeli Defense Forces,Other-Regional,"On 25 August 2024, Israeli ground troops killed [in clashes and by directing airstrikes] dozens of Palestinian militants [likely including Hamas] in Khan Yunis, including killing a gunman who fired an anti-tank missile. Also, Israeli warplanes struck a Hamas rocket launcher after firing a rocket toward Rishon Lezion from the Khan Yunis area (Gaza Strip). Also, airstrikes targeted other infrastructure used by Hamas gunmen. Dozens of fatalities coded as 12.",12,,1725317868
